X,Y,OBJECTID,Latitude,Longitude,ID,City,ZIP,L1_evse,L2_evse,DCFC,Charger_Type
265362.2053,-582938.6732,1082,32.730308,-117.172655,113311,San Diego,92101,0,12,0,Level 2 only
266452.823399998,-584513.7675,1083,32.715797,-117.161544,113312,San Diego,92101,0,3,0,Level 2 only
265888.071800001,-579564.3358,1084,32.760622,-117.165981,113314,San Diego,92108,0,2,0,Level 2 only
265943.9465,-584322.9228,1085,32.717657,-117.166901,113315,San Diego,92101,0,3,0,Level 2 only
261505.2643,-567046.5015,1086,32.874767,-117.208742,113316,San Diego,92122,0,3,0,Level 2 only
260852.833299998,-574545.5746,1087,32.807264,-117.21805,113318,San Diego,92109,0,1,0,Level 2 only
262324.674699999,-559960.7257,1088,32.938489,-117.197766,113319,San Diego,92130,0,4,0,Level 2 only
267723.474800002,-571425.2449,1089,32.83358,-117.143817,113320,San Diego,92111,0,2,0,Level 2 only
266628.055100001,-585198.9603,1090,32.709565,-117.159897,113321,San Diego,92101,0,6,0,Level 2 only
256957.036899999,-569412.4425,1091,32.854614,-117.257992,113323,San Diego,92037,0,2,0,Level 2 only
265484.271600001,-584404.6764,1092,32.717043,-117.171821,113324,San Diego,92101,0,4,0,Level 2 only
255366.782600001,-570255.7889,1093,32.847417,-117.275211,113325,San Diego,92037,0,3,0,Level 2 only
258083.323899999,-566144.7545,1094,32.883808,-117.244967,113327,San Diego,92037,0,6,0,Level 2 only
-210975.723300001,-22706.8811000008,1095,37.788097,-122.39918,113330,San Francisco,94111,0,2,0,Level 2 only
-210830.1127,-22184.6894000005,1096,37.792826,-122.397675,113331,San Francisco,94111,0,2,0,Level 2 only
-211033.6801,-22216.2345000003,1097,37.792496,-122.39998,113332,San Francisco,94111,0,1,0,Level 2 only
-213597.645,-22926.3425999992,1098,37.785523,-122.428919,113333,San Francisco,94115,0,2,0,Level 2 only
-213701.65,-22782.7821999993,1099,37.78679,-122.430143,113334,San Francisco,94115,0,2,0,Level 2 only
-211126.9321,-22219.8779000007,1100,37.792442,-122.401039,113335,San Francisco,94104,0,1,0,Level 2 only
-211970.769300001,-22906.0432999991,1101,37.786079,-122.410433,113336,San Francisco,94102,0,1,0,Level 2 only
-211816.1895,-22715.4792999998,1102,37.787828,-122.408731,113337,San Francisco,94102,0,2,0,Level 2 only
-211300.2684,-22852.8980999999,1103,37.78671,-122.402827,113338,San Francisco,94103,0,1,0,Level 2 only
-211668.2223,-22268.8673999999,1104,37.791878,-122.407178,113339,San Francisco,94108,0,2,0,Level 2 only
-211434.876399999,-23050.7613999993,1105,37.7849,-122.4043,113340,San Francisco,94103,0,3,0,Level 2 only
-211917.645400001,-22193.8061999995,1106,37.792496,-122.410035,113342,San Francisco,94108,0,3,0,Level 2 only
-211950.9582,-22293.0416000001,1107,37.791596,-122.410385,113343,San Francisco,94108,0,2,0,Level 2 only
-220454.523399999,-28574.2060000002,1108,37.73313,-122.505159,113344,San Francisco,94132,0,10,0,Level 2 only
-170713.101600001,-71584.0583999995,1109,37.356798,-121.930151,113345,San Jose,95110,0,12,0,Level 2 only
-167151.466800001,-74326.3540000003,1110,37.332779,-121.889275,113346,San Jose,95113,0,2,0,Level 2 only
-171469.061000001,-69169.7990000006,1111,37.378373,-121.939254,113347,San Jose,95131,0,4,0,Level 2 only
-164030.5371,-78401.4498999994,1112,37.296681,-121.853109,113348,San Jose,95111,0,2,0,Level 2 only
-167078.117000001,-74598.1037000008,1113,37.330348,-121.888385,113349,San Jose,95113,0,6,0,Level 2 only
-172598.6154,-64907.6261,1114,37.416498,-121.953018,113350,San Jose,95134,0,4,0,Level 2 only
-187801.0436,-34645.4477999993,1115,37.685716,-122.132684,113351,San Leandro,94579,0,8,0,Level 2 only
-56877.4954999983,-309359.9422,1116,35.230915,-120.625431,113354,San Luis Obispo,94301,0,2,0,Level 2 only
260742.688700002,-539330.8214,1117,33.125037,-117.208168,113355,San Marcos,92078,0,2,0,Level 2 only
260765.747699998,-539339.5645,1118,33.124952,-117.207924,113356,San Marcos,92078,0,3,0,Level 2 only
260017.145100001,-539807.6503,1119,33.120928,-117.216082,113357,San Marcos,92078,0,3,0,Level 2 only
-173955.4519,-24693.3453000002,1120,37.777919,-121.977858,113359,San Ramon,94583,0,4,0,Level 2 only
-107324.694800001,-262325.4349,1121,35.650031,-121.186571,113360,San Simeon,93452,0,12,0,Level 2 only
-103491.329700001,-266459.8248,1122,35.613239,-121.143643,113361,San Simeon,93452,0,1,0,Level 2 only
30262.6002000012,-399794.0491,1123,34.417504,-119.670699,113362,Santa Barbara,93103,0,3,0,Level 2 only
33032.8522000015,-399339.0991,1124,34.421513,-119.640535,113364,Santa Barbara,93108,0,4,0,Level 2 only
27316.3465000018,-399456.6645,1125,34.420632,-119.702748,113365,Santa Barbara,93101,0,3,0,Level 2 only
28159.747299999,-400795.1797,1126,34.408546,-119.693617,113366,Santa Barbara,93101,0,1,0,Level 2 only
28494.6011000015,-400272.1945,1127,34.413249,-119.689955,113367,Santa Barbara,93101,0,4,0,Level 2 only
30199.6134000011,-399703.7147,1128,34.41832,-119.671381,113368,Santa Barbara,93103,0,2,0,Level 2 only
29617.4965000004,-399824.4528,1129,34.41725,-119.67772,113369,Santa Barbara,93103,0,4,0,Level 2 only
27174.5762000009,-397401.4429,1130,34.439156,-119.704221,113370,Santa Barbara,93103,0,4,0,Level 2 only
-174568.9948,-67708.6345000006,1131,37.390939,-121.974647,113371,Santa Clara,95054,0,2,0,Level 2 only
-171136.6307,-71069.3076000009,1132,37.36135,-121.935057,113373,Santa Clara,95050,0,4,0,Level 2 only
-171919.2662,-67368.5885000005,1133,37.39449,-121.944762,113374,Santa Clara,95054,0,2,0,Level 2 only
-176424.541300001,-111474.6665,1134,36.996951,-121.985265,113376,Santa Cruz,95065,0,10,0,Level 2 only
-179770.1862,-112808.792099999,1135,36.984315,-122.022581,113377,Santa Cruz,95060,0,2,0,Level 2 only
-40633.4299000017,-346576.0605,1136,34.896575,-120.444896,113379,Santa Maria,93455,0,2,0,Level 2 only
-33885.5648000017,-351326.9774,1137,34.854043,-120.370813,113380,Santa Maria,93455,0,2,0,Level 2 only
138429.1688,-443115.4994,1138,34.01765,-118.501217,113381,Santa Monica,90401,0,4,0,Level 2 only
138441.862500001,-443041.9684,1139,34.018311,-118.501067,113382,Santa Monica,90403,0,1,0,Level 2 only
140194.331099998,-441681.8104,1140,34.03032,-118.48186,113383,Santa Monica,90404,0,2,0,Level 2 only
138627.6686,-443365.4091,1141,34.015369,-118.499111,113384,Santa Monica,90401,0,4,0,Level 2 only
139215.1994,-444039.6869,1142,34.009207,-118.492867,113385,Santa Monica,90401,0,5,0,Level 2 only
139255.999299999,-444113.0335,1143,34.00854,-118.492438,113386,Santa Monica,90401,0,6,0,Level 2 only
139443.141800001,-444180.6116,1144,34.007904,-118.490424,113387,Santa Monica,90401,0,4,0,Level 2 only
142484.435400002,-442147.1754,1145,34.025792,-118.457147,113388,Santa Monica,90405,0,3,0,Level 2 only
139281.173999999,-443535.091,1146,34.013746,-118.492066,113389,Santa Monica,90401,0,3,0,Level 2 only
139370.989100002,-443408.7455,1147,34.014872,-118.491072,113390,Santa Monica,90401,0,3,0,Level 2 only
139896.279300001,-443878.5119,1148,34.010562,-118.485467,113391,Santa Monica,90405,0,4,0,Level 2 only
139342.0121,-444269.8619,1149,34.007114,-118.491534,113392,Santa Monica,90405,0,2,0,Level 2 only
-236531.748299999,48646.4774999991,1150,38.423534,-122.71286,113393,Santa Rosa,95404,0,2,0,Level 2 only
-237101.9421,50056.6903000008,1151,38.436068,-122.71986,113394,Santa Rosa,95401,0,2,0,Level 2 only
-248382.747400001,54043.5164999999,1152,38.468937,-122.850563,113395,Santa Rosa,95401,0,2,0,Level 2 only
-243766.1777,54713.2294999994,1153,38.476196,-122.797839,113396,Santa Rosa,95401,0,2,0,Level 2 only
-234896.531099999,45264.8530999999,1154,38.393545,-122.693014,113397,Santa Rosa,95404,0,2,0,Level 2 only
-240309.8269,56733.9880999997,1155,38.495278,-122.758866,113398,Santa Rosa,95403,0,4,0,Level 2 only
-244209.2754,58423.9074000008,1156,38.509445,-122.804181,113399,Santa Rosa,95403,0,3,0,Level 2 only
-7511.86120000109,-378092.812,1157,34.613487,-120.08196,113400,Santa Ynez,93460,0,2,0,Level 2 only
-7241.49350000173,-378152.0894,1158,34.612955,-120.07901,113401,Santa Ynez,93460,0,1,0,Level 2 only
-217922.1162,-16994.7226,1159,37.837856,-122.479836,113402,Sausalito,94965,0,2,0,Level 2 only
-217985.422900001,-14858.8202,1160,37.857048,-122.481192,113403,Sausalito,94965,0,1,0,Level 2 only
-297937.0517,79250.8874999993,1161,38.680822,-123.429276,113404,Sea Ranch,95497,0,3,0,Level 2 only
178591.3204,-469189.7931,1162,33.776049,-118.072221,113405,Seal Beach,90740,0,4,0,Level 2 only
-153588.6118,278927.2732,1163,40.513221,-121.81233,113408,Shingletown,96088,0,2,0,Level 2 only
256383.849800002,-555488.8162,1164,32.980407,-117.259812,113410,Solana Beach,92075,0,1,0,Level 2 only
255408.8827,-555243.204,1165,32.982877,-117.270151,113411,Solana Beach,92075,0,6,0,Level 2 only
-13405.6339999996,-380027.2927,1166,34.595994,-120.146223,113412,Solvang,93463,0,2,0,Level 2 only
-12886.2358999997,-380591.2429,1167,34.59092,-120.140549,113413,Solvang,93463,0,1,0,Level 2 only
-216771.063300001,35800.9337000009,1168,38.312891,-122.482471,113415,Sonoma,95476,0,6,0,Level 2 only
-214445.7841,20329.5722000003,1169,38.174307,-122.451274,113416,Sonoma,95476,0,3,0,Level 2 only
-210030.848999999,34221.0362,1170,38.300246,-122.404857,113417,Sonoma,95476,0,1,0,Level 2 only
4909.83370000124,104370.535700001,1171,38.955286,-119.943303,113418,South Lake Tahoe,96150,0,1,0,Level 2 only
5152.37220000103,102109.176000001,1172,38.934939,-119.940518,113426,South Lake Tahoe,96150,0,2,0,Level 2 only
4991.68560000136,104596.657299999,1173,38.95732,-119.942356,113427,South Lake Tahoe,96150,0,3,0,Level 2 only
4593.6464000009,104842.8367,1174,38.959537,-119.946952,113428,South Lake Tahoe,96150,0,2,0,Level 2 only
4397.56769999862,104987.553099999,1175,38.96084,-119.949216,113429,South Lake Tahoe,96150,0,1,0,Level 2 only
4803.82189999893,104883.4143,1176,38.959901,-119.944524,113430,South Lake Tahoe,96150,0,3,0,Level 2 only
-215558.1643,58774.4526000004,1177,38.519773,-122.475455,113431,Saint Helena,94574,0,2,0,Level 2 only
-215844.807499999,57627.3762999997,1178,38.50939,-122.478401,113433,Saint Helena,94574,0,3,0,Level 2 only
-211509.4245,57287.4276999999,1179,38.507342,-122.428543,113434,Saint Helena,94574,0,3,0,Level 2 only
-217310.662799999,58767.1428999994,1180,38.519294,-122.495569,113436,Saint Helena,94574,0,4,0,Level 2 only
-217585.222100001,62858.0101999994,1181,38.556018,-122.499959,113437,Saint Helena,94574,0,1,0,Level 2 only
-213617.137399999,55300.8921000008,1182,38.488989,-122.452143,113438,Saint Helena,94574,0,2,0,Level 2 only
-214618.524800001,56592.1787999999,1183,38.500368,-122.464018,113439,Saint Helena,94574,0,2,0,Level 2 only
-214725.173900001,59031.0671999995,1184,38.522276,-122.46597,113440,Saint Helena,94574,0,6,0,Level 2 only
-213212.053099999,54844.9653999992,1185,38.484983,-122.44736,113441,Saint Helena,94574,0,3,0,Level 2 only
-214624.710000001,56796.7208999991,1186,38.502206,-122.46415,113442,Saint Helena,94574,0,2,0,Level 2 only
-214691.545600001,56840.2690999992,1187,38.502582,-122.46493,113443,Saint Helena,94574,0,2,0,Level 2 only
-211662.655099999,53205.3128999993,1188,38.470596,-122.429101,113444,Saint Helena,94574,0,3,0,Level 2 only
-212395.841,54071.3480999991,1189,38.478215,-122.437767,113445,Saint Helena,94574,0,2,0,Level 2 only
-204680.3026,52690.6316999998,1190,38.46755,-122.348857,113446,Saint Helena,94574,0,1,0,Level 2 only
-204270.617000001,52061.3567999993,1191,38.461982,-122.343979,113447,Saint Helena,94574,0,1,0,Level 2 only
-217504.541099999,56735.3149999995,1192,38.500976,-122.49718,113448,Saint Helena,94574,0,2,0,Level 2 only
-217476.3234,59783.6324000005,1193,38.528396,-122.497778,113449,Saint Helena,94574,0,2,0,Level 2 only
-213479.690099999,55301.1182000004,1194,38.489023,-122.450566,113450,Saint Helena,94574,0,2,0,Level 2 only
-212368.520300001,55092.9934,1195,38.487409,-122.437755,113451,Saint Helena,94574,0,2,0,Level 2 only
-210012.4166,57876.6875,1196,38.512985,-122.411534,113452,Saint Helena,94574,0,2,0,Level 2 only
-209190.513699999,54921.2485000007,1197,38.486594,-122.401241,113453,Saint Helena,94574,0,2,0,Level 2 only
-214691.4,56711.8319000006,1198,38.501427,-122.46489,113454,Saint Helena,94574,0,2,0,Level 2 only
-207298.4694,58728.0025999993,1199,38.521258,-122.380629,113455,Saint Helena,94574,0,2,0,Level 2 only
-53663.3522000015,265808.797,1200,40.406696,-120.632266,113459,Susanville,96130,0,2,0,Level 2 only
-65909.3654000014,42556.8925999999,1201,38.396835,-120.755579,113460,Sutter Creek,95685,0,3,0,Level 2 only
-12549.9230000004,127910.3007,1202,39.167011,-120.145385,113462,Tahoe City,96145,0,1,0,Level 2 only
-4875.065200001,136111.975099999,1203,39.240883,-120.05654,113464,Tahoe Vista,96148,0,2,0,Level 2 only
272796.508499999,-494577.9989,1204,33.525356,-117.064352,113467,Temecula,92592,0,3,0,Level 2 only
269156.0057,-502446.3306,1205,33.455421,-117.106088,113468,Temecula,92592,0,3,0,Level 2 only
271926.5869,-493781.2531,1206,33.532782,-117.073443,113469,Temecula,92591,0,2,0,Level 2 only
-65450.0700999983,-270830.9435,1207,35.577261,-120.722921,113470,Templeton,93465,0,3,0,Level 2 only
-65091.0137999989,-270548.0811,1208,35.579832,-120.718979,113471,Templeton,93465,0,1,0,Level 2 only
-66563.6607999988,-271278.4838,1209,35.573155,-120.735182,113472,Templeton,93446,0,3,0,Level 2 only
-67772.2712999992,-273217.953,1210,35.55561,-120.748361,113473,Templeton,93465,0,3,0,Level 2 only
-67989.5056999996,-273453.8375,1211,35.553471,-120.750739,113474,Templeton,93465,0,3,0,Level 2 only
-62492.1499000005,-271009.9473,1212,35.575848,-120.690237,113475,Templeton,93465,0,1,0,Level 2 only
103365.871399999,-425750.3886,1213,34.178538,-118.878588,113476,Thousand Oaks,91360,0,3,0,Level 2 only
-215863.219000001,-12934.2205999997,1214,37.874852,-122.457615,113478,Tiburon,94920,0,2,0,Level 2 only
152745.731199998,-463049.8615,1215,33.835802,-118.349995,113480,Torrance,90503,0,1,0,Level 2 only
-348350.234099999,345616.452299999,1216,41.0586,-124.142754,113481,Trinidad,95570,0,2,0,Level 2 only
-15872.4891000018,145950.1394,1217,39.329284,-120.184278,113482,Truckee,96161,0,2,0,Level 2 only
-14589.8196999989,145399.319499999,1218,39.324349,-120.169376,113483,Truckee,96161,0,1,0,Level 2 only
-10991.2555,139067.0667,1219,39.26742,-120.127504,113484,Truckee,96161,0,4,0,Level 2 only
-10325.7122999988,140624.8358,1220,39.281445,-120.119807,113488,Truckee,96161,0,4,0,Level 2 only
60737.2831000015,-200398.4365,1221,36.211508,-119.323606,113489,Tulare,93274,0,3,0,Level 2 only
-20922.1519000009,-4743.13529999927,1222,37.973467,-120.238499,113490,Tuolumne,95379,0,8,0,Level 2 only
-78056.8805,-54480.5763000008,1223,37.523014,-120.88445,113491,Turlock,95380,0,3,0,Level 2 only
-18468.0830000006,3040.40589999966,1224,38.043536,-120.210723,113492,Twain Harte,95383,0,2,0,Level 2 only
-276056.141799999,130325.503900001,1225,39.14694,-123.197442,113493,Ukiah,95482,0,3,0,Level 2 only
151317.927299999,-429639.5821,1226,34.137189,-118.35917,113496,Universal City,90068,0,10,0,Level 2 only
-251229.9308,131546.064200001,1227,39.165111,-122.910515,113497,Upper Lake,95485,0,2,0,Level 2 only
139394.664999999,-422806.7112,1228,34.200557,-118.487257,113498,Van Nuys,91406,0,4,0,Level 2 only
73845.8982999995,-418729.1148,1229,34.244518,-119.19819,113500,Ventura,93003,0,3,0,Level 2 only
245423.628699999,-386353.0406,1230,34.507904,-117.325918,113501,Victorville,92392,0,3,0,Level 2 only
257510.056699999,-537028.0504,1231,33.146664,-117.242044,113502,Vista,92081,0,2,0,Level 2 only
149711.4111,-434661.7695,1232,34.092174,-118.377519,113503,West Hollywood,90069,0,11,0,Level 2 only
150296.108899999,-434234.2373,1233,34.095937,-118.371104,113505,West Hollywood,90069,0,4,0,Level 2 only
150142.975499999,-434194.817,1234,34.096316,-118.372756,113506,West Hollywood,90069,0,2,0,Level 2 only
149025.462000001,-434951.5221,1235,34.089668,-118.385005,113508,West Hollywood,90069,0,2,0,Level 2 only
110218.645500001,-428628.37,1236,34.151844,-118.804643,113509,Westlake Village,91362,0,5,0,Level 2 only
108331.753699999,-428300.5811,1237,34.155011,-118.825061,113510,Westlake Village,91361,0,3,0,Level 2 only
-288150.9286,158848.7556,1238,39.39969,-123.349082,113511,Willits,95490,0,2,0,Level 2 only
-244554.0987,56005.0902999993,1239,38.487603,-122.807316,113512,Windsor,95492,0,2,0,Level 2 only
-244391.9991,62815.8142000008,1240,38.548889,-122.807771,113513,Windsor,95492,0,2,0,Level 2 only
-173248.5967,70656.0883000009,1241,38.635601,-121.992605,113514,Winters,95694,0,3,0,Level 2 only
-205190.4582,-61760.1977999993,1242,37.438194,-122.322541,113515,Woodside,94062,0,2,0,Level 2 only
208990.204399999,-457839.5569,1243,33.872319,-117.741279,113516,Yorba Linda,92887,0,4,0,Level 2 only
37457.5764999986,-29955.0337000005,1244,37.746154,-119.574336,113517,Yosemite National Park,95389,0,1,0,Level 2 only
-205760.1403,45213.0661999993,1245,38.400062,-122.359109,113518,Yountville,94599,0,2,0,Level 2 only
-205927.4453,45484.8819999993,1246,38.402469,-122.361104,113519,Yountville,94599,0,3,0,Level 2 only
-206420.266899999,45903.5965,1247,38.406124,-122.366872,113520,Yountville,94599,0,3,0,Level 2 only
326551.568599999,-464165.9954,1248,33.782964,-116.474197,116768,Cathedral City,92234,0,2,4,Level 2 and DC Fast Chargers
75641.1088000014,-419255.6538,1249,34.239634,-119.178748,116775,Oxnard,93036,0,1,0,Level 2 only
-197879.720699999,-26529.2401999999,1250,37.756611,-122.249282,116778,Alameda,94501,0,0,12,DCFC only
-162082.077199999,-33558.2189000007,1251,37.700342,-121.840938,116780,Livermore,94551,0,0,20,DCFC only
148567.940000001,-455856.4232,1252,33.9013,-118.3938,116781,Manhattan Beach,90266,0,0,24,DCFC only
-167117.5056,-62999.5153000001,1253,37.434659,-121.891445,116782,Milpitas,95035,0,0,16,DCFC only
-165733.3608,-82618.6081000008,1254,37.25845,-121.871401,116783,San Jose,95118,0,0,24,DCFC only
-172718.022600001,-26399.4949999992,1255,37.762806,-121.963391,116784,San Ramon,94583,0,0,16,DCFC only
184148.204100002,-472532.4044,1256,33.744878,-118.013011,116787,Westminster,92683,0,0,24,DCFC only
143521.758499999,-438550.7857,1257,34.058056,-118.445278,116927,Los Angeles,90024,0,2,0,Level 2 only
-76067.9180999994,-54267.6860000007,1258,37.52509379,-120.8619369,116959,Turlock,95382,0,3,0,Level 2 only
-326636.8595,146776.9548,1259,39.278102,-123.790334,117099,Little River,95456,0,3,0,Level 2 only
-327163.358100001,150274.4639,1260,39.309359,-123.798062,117100,Mendocino,95460,0,4,0,Level 2 only
-327403.9772,152627.0678,1261,39.330425,-123.801947,117103,Mendocino,95460,0,1,0,Level 2 only
-30180.4010999985,146846.9652,1262,39.336991,-120.350417,117105,Soda Springs,95728,0,2,0,Level 2 only
-46984.9943999983,143775.772500001,1263,39.308641,-120.545315,117106,Soda Springs,95728,0,1,0,Level 2 only
-10542.9079000019,140037.1108,1264,39.276154,-120.122318,117109,Truckee,96161,0,2,0,Level 2 only
281760.101199999,-169418.736,1265,36.4501355,-116.8518075,117238,Death Valley,92328,0,2,0,Level 2 only
-52285.8161000013,-338381.9797,1266,34.969815,-120.573014,117605,Guadalupe,93434,0,2,0,Level 2 only
175073.296399999,-446718.1643,1267,33.979264,-118.105339,117709,Pico Rivera,90660,0,4,0,Level 2 only
268730.604499999,-550732.7242,1268,33.02002,-117.12639,117724,San Diego,92127,0,0,16,DCFC only
266112.4747,-578696.8336,1269,32.768391,-117.163314,117730,San Diego,92108,0,0,48,DCFC only
201514.330800001,-491686.5798,1270,33.568737,-117.830418,117736,Newport Beach,92657,0,0,1,DCFC only
-172590.4573,-65090.9189999998,1271,37.414851,-121.952883,117867,San Jose,95134,0,52,0,Level 2 only
